game_id,game_date,matchup,team_id,is_home,wl,w,l,w_pct,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,season_type,season,season_start,opp_team_id,opp_pts,point_margin,spread,price,moneyline_price
21600685,2017-01-25,MEM vs. TOR,1610612761,f,L,28.0,18.0,0.609,39.0,92.0,0.424,10.0,34.0,0.294,11.0,19.0,13.0,32.0,45,16.0,6.0,4.0,8.0,22.0,99,1610612763,2016,Regular Season,2016-17,2016,1610612763,101,-2,-5.0,-100.0,191.0
21600537,2017-01-05,UTA @ TOR,1610612761,t,W,24.0,11.0,0.686,36.0,91.0,0.396,8.0,21.0,0.381,21.0,28.0,21.0,24.0,45,14.0,10.0,6.0,4.0,19.0,101,1610612762,2016,Regular Season,2016-17,2016,1610612762,93,8,4.5,-107.0,-200.0
21600452,2016-12-23,UTA vs. TOR,1610612761,f,W,21.0,8.0,0.724,43.0,81.0,0.531,8.0,21.0,0.381,10.0,15.0,5.0,31.0,36,12.0,12.0,4.0,10.0,19.0,104,1610612762,2016,Regular Season,2016-17,2016,1610612762,98,6,-1.0,-110.0,-105.0
21600339,2016-12-09,BOS vs. TOR,1610612761,f,W,16.0,7.0,0.696,34.0,82.0,0.415,9.0,20.0,0.45,24.0,27.0,8.0,42.0,50,12.0,9.0,2.0,11.0,22.0,101,1610612738,2016,Regular Season,2016-17,2016,1610612738,94,7,-2.5,-103.0,123.0
21600293,2016-12-03,ATL @ TOR,1610612761,t,W,14.0,6.0,0.7,53.0,92.0,0.576,13.0,24.0,0.542,9.0,11.0,12.0,36.0,48,28.0,14.0,7.0,12.0,17.0,128,1610612737,2016,Regular Season,2016-17,2016,1610612737,84,44,8.5,102.0,-357.0
21600268,2016-11-30,MEM @ TOR,1610612761,t,W,12.0,6.0,0.667,38.0,69.0,0.551,16.0,32.0,0.5,28.0,33.0,10.0,33.0,43,23.0,7.0,4.0,18.0,25.0,120,1610612763,2016,Regular Season,2016-17,2016,1610612763,105,15,13.0,-103.0,-1222.0
21600207,2016-11-21,LAC vs. TOR,1610612761,f,L,8.0,6.0,0.571,40.0,80.0,0.5,8.0,19.0,0.421,27.0,32.0,4.0,28.0,32,19.0,10.0,2.0,11.0,31.0,115,1610612746,2016,Regular Season,2016-17,2016,1610612746,123,-8,-9.0,-101.0,383.0
21600181,2016-11-18,DEN vs. TOR,1610612761,f,W,8.0,4.0,0.667,43.0,94.0,0.457,8.0,23.0,0.348,19.0,31.0,6.0,38.0,44,23.0,8.0,2.0,11.0,25.0,113,1610612743,2016,Regular Season,2016-17,2016,1610612743,111,2,3.5,-107.0,-161.0
41600211,2017-05-01,CLE vs. TOR,1610612761,f,L,0.0,1.0,0.0,39.0,89.0,0.438,10.0,26.0,0.385,17.0,20.0,8.0,35.0,43,22.0,5.0,5.0,12.0,22.0,105,1610612739,2016,Playoffs,2016-17,2016,1610612739,116,-11,-7.0,-113.0,270.0
41600122,2017-04-18,MIL @ TOR,1610612761,t,W,1.0,1.0,0.5,37.0,77.0,0.481,14.0,29.0,0.483,18.0,25.0,6.0,34.0,40,24.0,6.0,4.0,12.0,22.0,106,1610612749,2016,Playoffs,2016-17,2016,1610612749,100,6,8.0,-102.0,-357.0
21601059,2017-03-22,CHA @ ORL,1610612753,t,L,26.0,46.0,0.361,40.0,88.0,0.455,14.0,40.0,0.35,8.0,10.0,13.0,30.0,43,26.0,5.0,3.0,14.0,19.0,102,1610612766,2016,Regular Season,2016-17,2016,1610612766,109,-7,-4.0,-100.0,161.0
21601019,2017-03-16,GSW vs. ORL,1610612753,f,L,24.0,45.0,0.348,35.0,94.0,0.372,7.0,27.0,0.259,15.0,21.0,16.0,33.0,49,15.0,7.0,4.0,19.0,21.0,92,1610612744,2016,Regular Season,2016-17,2016,1610612744,122,-30,-14.0,-104.0,916.0
21600997,2017-03-13,SAC vs. ORL,1610612753,f,L,24.0,44.0,0.353,45.0,98.0,0.459,13.0,34.0,0.382,12.0,12.0,9.0,35.0,44,32.0,10.0,4.0,12.0,18.0,115,1610612758,2016,Regular Season,2016-17,2016,1610612758,120,-5,2.0,-101.0,-121.0
21600965,2017-03-10,CHA vs. ORL,1610612753,f,L,24.0,42.0,0.364,31.0,76.0,0.408,5.0,27.0,0.185,14.0,22.0,8.0,23.0,31,19.0,4.0,2.0,10.0,24.0,81,1610612766,2016,Regular Season,2016-17,2016,1610612766,121,-40,-9.5,-104.0,404.0
21600911,2017-03-03,MIA @ ORL,1610612753,t,W,23.0,39.0,0.371,45.0,90.0,0.5,5.0,17.0,0.294,15.0,19.0,8.0,39.0,47,27.0,7.0,6.0,9.0,13.0,110,1610612748,2016,Regular Season,2016-17,2016,1610612748,99,11,-4.5,-100.0,173.0
21600834,2017-02-15,SAS @ ORL,1610612753,t,L,21.0,37.0,0.362,30.0,76.0,0.395,4.0,18.0,0.222,15.0,19.0,5.0,28.0,33,15.0,5.0,5.0,17.0,19.0,79,1610612759,2016,Regular Season,2016-17,2016,1610612759,107,-28,-10.0,-101.0,487.0
21600814,2017-02-11,DAL vs. ORL,1610612753,f,L,20.0,36.0,0.357,32.0,82.0,0.39,3.0,23.0,0.13,13.0,18.0,11.0,29.0,40,16.0,8.0,5.0,14.0,16.0,80,1610612742,2016,Regular Season,2016-17,2016,1610612742,112,-32,-6.5,-106.0,227.0
21600795,2017-02-09,PHI @ ORL,1610612753,t,L,20.0,35.0,0.364,41.0,84.0,0.488,10.0,21.0,0.476,19.0,24.0,7.0,40.0,47,27.0,4.0,8.0,21.0,20.0,111,1610612755,2016,Regular Season,2016-17,2016,1610612755,112,-1,6.5,-113.0,-275.0
21600756,2017-02-04,ATL vs. ORL,1610612753,f,L,20.0,33.0,0.377,27.0,78.0,0.346,7.0,27.0,0.259,25.0,28.0,7.0,26.0,33,17.0,8.0,4.0,13.0,19.0,86,1610612737,2016,Regular Season,2016-17,2016,1610612737,113,-27,-7.5,-113.0,269.0
21600746,2017-02-03,TOR @ ORL,1610612753,t,W,20.0,32.0,0.385,37.0,80.0,0.463,5.0,14.0,0.357,23.0,32.0,11.0,35.0,46,22.0,4.0,7.0,11.0,16.0,102,1610612761,2016,Regular Season,2016-17,2016,1610612761,94,8,-5.0,-104.0,184.0
21600715,2017-01-29,TOR vs. ORL,1610612753,f,W,19.0,30.0,0.388,42.0,79.0,0.532,10.0,23.0,0.435,20.0,26.0,6.0,30.0,36,25.0,6.0,6.0,12.0,28.0,114,1610612761,2016,Regular Season,2016-17,2016,1610612761,113,1,-11.0,-111.0,516.0
21600661,2017-01-22,GSW @ ORL,1610612753,t,L,18.0,28.0,0.391,42.0,96.0,0.438,7.0,28.0,0.25,7.0,16.0,12.0,29.0,41,25.0,9.0,7.0,12.0,21.0,98,1610612744,2016,Regular Season,2016-17,2016,1610612744,118,-20,-14.0,-113.0,1198.0
21600584,2017-01-11,LAC vs. ORL,1610612753,f,L,16.0,24.0,0.4,39.0,92.0,0.424,6.0,27.0,0.222,12.0,18.0,6.0,29.0,35,21.0,8.0,3.0,13.0,21.0,96,1610612746,2016,Regular Season,2016-17,2016,1610612746,105,-9,-10.0,-107.0,454.0
21600376,2016-12-14,LAC @ ORL,1610612753,t,L,11.0,16.0,0.407,42.0,89.0,0.472,14.0,33.0,0.424,10.0,20.0,12.0,27.0,39,29.0,5.0,1.0,8.0,29.0,108,1610612746,2016,Regular Season,2016-17,2016,1610612746,113,-5,-8.0,-110.0,305.0
21600315,2016-12-06,WAS vs. ORL,1610612753,f,W,10.0,12.0,0.455,43.0,83.0,0.518,12.0,26.0,0.462,26.0,36.0,8.0,35.0,43,24.0,7.0,12.0,11.0,18.0,124,1610612764,2016,Regular Season,2016-17,2016,1610612764,116,8,-2.5,102.0,133.0
21600264,2016-11-29,SAS vs. ORL,1610612753,f,W,7.0,11.0,0.389,39.0,86.0,0.453,6.0,15.0,0.4,11.0,12.0,9.0,31.0,40,25.0,12.0,4.0,13.0,21.0,95,1610612759,2016,Regular Season,2016-17,2016,1610612759,83,12,-12.5,-107.0,798.0
21600214,2016-11-23,PHX @ ORL,1610612753,t,L,6.0,9.0,0.4,33.0,91.0,0.363,7.0,25.0,0.28,14.0,23.0,11.0,33.0,44,17.0,9.0,8.0,11.0,19.0,87,1610612756,2016,Regular Season,2016-17,2016,1610612756,92,-5,4.0,-113.0,-177.0
21600204,2016-11-21,MIL vs. ORL,1610612753,f,L,6.0,8.0,0.429,32.0,77.0,0.416,7.0,25.0,0.28,18.0,24.0,10.0,44.0,54,21.0,8.0,5.0,24.0,18.0,89,1610612749,2016,Regular Season,2016-17,2016,1610612749,93,-4,-7.0,-105.0,244.0
21600109,2016-11-09,MIN @ ORL,1610612753,t,L,3.0,5.0,0.375,38.0,85.0,0.447,8.0,24.0,0.333,23.0,30.0,12.0,27.0,39,20.0,2.0,5.0,9.0,19.0,107,1610612750,2016,Regular Season,2016-17,2016,1610612750,123,-16,2.5,-107.0,-137.0
21601203,2017-04-10,PHI vs. IND,1610612754,f,W,41.0,40.0,0.506,49.0,85.0,0.576,5.0,16.0,0.313,17.0,21.0,14.0,30.0,44,30.0,9.0,5.0,14.0,23.0,120,1610612755,2016,Regular Season,2016-17,2016,1610612755,111,9,8.0,-102.0,-357.0
21601116,2017-03-29,MEM vs. IND,1610612754,f,L,37.0,38.0,0.493,37.0,85.0,0.435,10.0,25.0,0.4,13.0,15.0,12.0,31.0,43,19.0,5.0,7.0,12.0,18.0,97,1610612763,2016,Regular Season,2016-17,2016,1610612763,110,-13,-4.0,-102.0,162.0
21601092,2017-03-26,PHI @ IND,1610612754,t,W,37.0,36.0,0.507,38.0,89.0,0.427,7.0,17.0,0.412,24.0,29.0,12.0,39.0,51,16.0,9.0,4.0,9.0,13.0,107,1610612755,2016,Regular Season,2016-17,2016,1610612755,94,13,8.5,-105.0,-435.0
21601060,2017-03-22,BOS vs. IND,1610612754,f,L,36.0,35.0,0.507,38.0,87.0,0.437,11.0,28.0,0.393,13.0,19.0,18.0,27.0,45,20.0,13.0,6.0,13.0,19.0,100,1610612738,2016,Regular Season,2016-17,2016,1610612738,109,-9,-6.5,-107.0,235.0
21600987,2017-03-12,MIA @ IND,1610612754,t,W,34.0,32.0,0.515,35.0,82.0,0.427,5.0,15.0,0.333,27.0,32.0,11.0,35.0,46,12.0,2.0,4.0,9.0,15.0,102,1610612748,2016,Regular Season,2016-17,2016,1610612748,98,4,6.5,-102.0,-250.0
21600967,2017-03-10,MIL vs. IND,1610612754,f,L,33.0,32.0,0.508,33.0,75.0,0.44,2.0,18.0,0.111,17.0,22.0,8.0,28.0,36,15.0,14.0,3.0,18.0,24.0,85,1610612749,2016,Regular Season,2016-17,2016,1610612749,99,-14,-2.0,-109.0,110.0
21600902,2017-03-01,SAS vs. IND,1610612754,f,L,31.0,30.0,0.508,37.0,81.0,0.457,7.0,23.0,0.304,18.0,25.0,13.0,28.0,41,22.0,13.0,1.0,17.0,26.0,99,1610612759,2016,Regular Season,2016-17,2016,1610612759,100,-1,-10.0,-102.0,465.0
21600492,2016-12-30,CHI @ IND,1610612754,t,W,16.0,18.0,0.471,39.0,81.0,0.481,7.0,19.0,0.368,26.0,30.0,8.0,34.0,42,26.0,7.0,6.0,11.0,22.0,111,1610612741,2016,Regular Season,2016-17,2016,1610612741,101,10,4.0,-110.0,-183.0
21600400,2016-12-17,DET vs. IND,1610612754,f,W,14.0,14.0,0.5,40.0,83.0,0.482,6.0,19.0,0.316,19.0,25.0,9.0,42.0,51,20.0,6.0,3.0,9.0,16.0,105,1610612765,2016,Regular Season,2016-17,2016,1610612765,90,15,-4.5,-108.0,166.0
21600343,2016-12-09,DAL vs. IND,1610612754,f,L,11.0,12.0,0.478,32.0,69.0,0.464,14.0,25.0,0.56,25.0,26.0,4.0,34.0,38,21.0,5.0,4.0,13.0,18.0,103,1610612742,2016,Regular Season,2016-17,2016,1610612742,111,-8,3.5,-103.0,-167.0
21600329,2016-12-07,PHX vs. IND,1610612754,f,W,11.0,11.0,0.5,35.0,78.0,0.449,7.0,23.0,0.304,32.0,41.0,12.0,37.0,49,16.0,11.0,3.0,18.0,16.0,109,1610612756,2016,Regular Season,2016-17,2016,1610612756,94,15,4.0,-105.0,-168.0
21601022,2017-03-17,BOS @ BKN,1610612751,t,L,13.0,55.0,0.191,30.0,83.0,0.361,11.0,35.0,0.314,24.0,30.0,6.0,35.0,41,23.0,7.0,7.0,10.0,25.0,95,1610612738,2016,Regular Season,2016-17,2016,1610612738,98,-3,-8.5,-105.0,350.0
21601016,2017-03-16,NYK vs. BKN,1610612751,f,W,13.0,54.0,0.194,41.0,86.0,0.477,10.0,32.0,0.313,29.0,35.0,13.0,38.0,51,19.0,5.0,2.0,13.0,23.0,121,1610612752,2016,Regular Season,2016-17,2016,1610612752,110,11,-5.0,102.0,194.0
21600986,2017-03-12,NYK @ BKN,1610612751,t,W,12.0,53.0,0.185,40.0,87.0,0.46,19.0,38.0,0.5,21.0,29.0,13.0,42.0,55,23.0,7.0,3.0,12.0,23.0,120,1610612752,2016,Regular Season,2016-17,2016,1610612752,112,8,1.5,-102.0,-114.0
21600971,2017-03-10,DAL vs. BKN,1610612751,f,L,11.0,53.0,0.172,34.0,78.0,0.436,9.0,31.0,0.29,19.0,23.0,4.0,31.0,35,23.0,9.0,2.0,12.0,28.0,96,1610612742,2016,Regular Season,2016-17,2016,1610612742,105,-9,-10.0,-108.0,480.0
21600926,2017-03-04,POR vs. BKN,1610612751,f,L,10.0,51.0,0.164,45.0,86.0,0.523,14.0,30.0,0.467,12.0,17.0,8.0,23.0,31,24.0,7.0,6.0,13.0,22.0,116,1610612757,2016,Regular Season,2016-17,2016,1610612757,130,-14,-10.5,-102.0,516.0
21600915,2017-03-03,UTA vs. BKN,1610612751,f,L,10.0,50.0,0.167,36.0,89.0,0.404,7.0,30.0,0.233,18.0,24.0,9.0,33.0,42,12.0,6.0,3.0,12.0,24.0,97,1610612762,2016,Regular Season,2016-17,2016,1610612762,112,-15,-12.5,-103.0,1000.0
21600695,2017-01-27,CLE vs. BKN,1610612751,f,L,9.0,37.0,0.196,43.0,87.0,0.494,16.0,33.0,0.485,14.0,16.0,4.0,33.0,37,23.0,9.0,2.0,10.0,15.0,116,1610612739,2016,Regular Season,2016-17,2016,1610612739,124,-8,-17.0,-102.0,2027.0
21600652,2017-01-21,CHA vs. BKN,1610612751,f,L,9.0,34.0,0.209,38.0,88.0,0.432,17.0,41.0,0.415,12.0,15.0,4.0,36.0,40,30.0,9.0,3.0,12.0,17.0,105,1610612766,2016,Regular Season,2016-17,2016,1610612766,112,-7,-12.0,-108.0,604.0
21600645,2017-01-20,NOP vs. BKN,1610612751,f,W,9.0,33.0,0.214,48.0,83.0,0.578,15.0,30.0,0.5,32.0,35.0,9.0,43.0,52,24.0,5.0,6.0,16.0,20.0,143,1610612740,2016,Regular Season,2016-17,2016,1610612740,114,29,-10.0,-110.0,423.0
21600463,2016-12-26,CHA @ BKN,1610612751,t,W,8.0,22.0,0.267,40.0,75.0,0.533,15.0,31.0,0.484,25.0,31.0,4.0,35.0,39,26.0,4.0,8.0,15.0,21.0,120,1610612766,2016,Regular Season,2016-17,2016,1610612766,118,2,-6.5,-104.0,222.0
21600437,2016-12-22,GSW @ BKN,1610612751,t,L,7.0,21.0,0.25,38.0,86.0,0.442,13.0,35.0,0.371,12.0,16.0,7.0,39.0,46,22.0,6.0,6.0,26.0,15.0,101,1610612744,2016,Regular Season,2016-17,2016,1610612744,117,-16,-13.5,-110.0,828.0
21600306,2016-12-05,WAS @ BKN,1610612751,t,L,5.0,15.0,0.25,40.0,81.0,0.494,11.0,27.0,0.407,22.0,30.0,13.0,37.0,50,25.0,5.0,3.0,21.0,15.0,113,1610612764,2016,Regular Season,2016-17,2016,1610612764,118,-5,-6.5,-102.0,235.0
21600247,2016-11-27,SAC @ BKN,1610612751,t,L,4.0,12.0,0.25,38.0,87.0,0.437,16.0,40.0,0.4,13.0,14.0,9.0,33.0,42,19.0,7.0,1.0,15.0,21.0,105,1610612758,2016,Regular Season,2016-17,2016,1610612758,122,-17,-5.0,-105.0,175.0
21600106,2016-11-09,NYK vs. BKN,1610612751,f,L,3.0,5.0,0.375,33.0,79.0,0.418,11.0,33.0,0.333,19.0,27.0,7.0,33.0,40,19.0,9.0,4.0,18.0,20.0,96,1610612752,2016,Regular Season,2016-17,2016,1610612752,110,-14,-8.0,-113.0,299.0
21600072,2016-11-04,CHA @ BKN,1610612751,t,L,2.0,4.0,0.333,35.0,87.0,0.402,9.0,36.0,0.25,16.0,21.0,7.0,39.0,46,20.0,12.0,4.0,15.0,22.0,95,1610612766,2016,Regular Season,2016-17,2016,1610612766,99,-4,-6.5,103.0,260.0
21601160,2017-04-04,CHI @ NYK,1610612752,t,W,30.0,48.0,0.385,42.0,89.0,0.472,6.0,23.0,0.261,10.0,16.0,16.0,38.0,54,26.0,4.0,8.0,14.0,22.0,100,1610612741,2016,Regular Season,2016-17,2016,1610612741,91,9,-4.5,-105.0,166.0
21601145,2017-04-02,BOS @ NYK,1610612752,t,L,29.0,48.0,0.377,33.0,85.0,0.388,7.0,25.0,0.28,21.0,25.0,8.0,24.0,32,20.0,12.0,2.0,11.0,20.0,94,1610612738,2016,Regular Season,2016-17,2016,1610612738,110,-16,-7.5,-105.0,292.0
21601085,2017-03-25,SAS vs. NYK,1610612752,f,L,27.0,46.0,0.37,41.0,87.0,0.471,3.0,10.0,0.3,13.0,15.0,12.0,33.0,45,24.0,6.0,5.0,16.0,16.0,98,1610612759,2016,Regular Season,2016-17,2016,1610612759,106,-8,-15.0,-111.0,1289.0
21601071,2017-03-23,POR vs. NYK,1610612752,f,L,27.0,45.0,0.375,36.0,88.0,0.409,5.0,22.0,0.227,18.0,20.0,9.0,31.0,40,23.0,5.0,9.0,11.0,20.0,95,1610612757,2016,Regular Season,2016-17,2016,1610612757,110,-15,-12.5,-107.0,798.0
21600711,2017-01-29,ATL vs. NYK,1610612752,f,L,21.0,28.0,0.429,51.0,128.0,0.398,18.0,51.0,0.353,19.0,23.0,15.0,48.0,63,32.0,9.0,11.0,12.0,39.0,139,1610612737,2016,Regular Season,2016-17,2016,1610612737,142,-3,-6.0,-106.0,210.0
21600516,2017-01-02,ORL @ NYK,1610612752,t,L,16.0,18.0,0.471,39.0,83.0,0.47,8.0,21.0,0.381,17.0,24.0,16.0,30.0,46,18.0,7.0,5.0,18.0,17.0,103,1610612753,2016,Regular Season,2016-17,2016,1610612753,115,-12,4.0,-105.0,-172.0
21600504,2016-12-31,HOU vs. NYK,1610612752,f,L,16.0,17.0,0.485,47.0,105.0,0.448,10.0,32.0,0.313,18.0,25.0,13.0,35.0,48,21.0,7.0,3.0,7.0,20.0,122,1610612745,2016,Regular Season,2016-17,2016,1610612745,129,-7,-12.5,-107.0,704.0
21600456,2016-12-25,BOS @ NYK,1610612752,t,L,16.0,14.0,0.533,41.0,87.0,0.471,8.0,23.0,0.348,24.0,27.0,17.0,32.0,49,11.0,5.0,6.0,17.0,23.0,114,1610612738,2016,Regular Season,2016-17,2016,1610612738,119,-5,-2.0,-109.0,110.0
21600404,2016-12-17,DEN vs. NYK,1610612752,f,L,14.0,13.0,0.519,35.0,80.0,0.438,8.0,23.0,0.348,36.0,39.0,9.0,26.0,35,18.0,6.0,4.0,11.0,27.0,114,1610612743,2016,Regular Season,2016-17,2016,1610612743,127,-13,-4.0,-110.0,147.0
21600388,2016-12-15,GSW vs. NYK,1610612752,f,L,14.0,12.0,0.538,38.0,93.0,0.409,5.0,21.0,0.238,9.0,19.0,14.0,35.0,49,19.0,10.0,5.0,11.0,10.0,90,1610612744,2016,Regular Season,2016-17,2016,1610612744,103,-13,-17.0,100.0,1491.0
21600345,2016-12-09,SAC vs. NYK,1610612752,f,W,13.0,10.0,0.565,36.0,84.0,0.429,10.0,29.0,0.345,21.0,25.0,12.0,42.0,54,22.0,3.0,6.0,16.0,25.0,103,1610612758,2016,Regular Season,2016-17,2016,1610612758,100,3,-5.5,-103.0,201.0
21600327,2016-12-07,CLE @ NYK,1610612752,t,L,12.0,10.0,0.545,35.0,87.0,0.402,11.0,31.0,0.355,13.0,15.0,13.0,30.0,43,22.0,6.0,3.0,16.0,22.0,94,1610612739,2016,Regular Season,2016-17,2016,1610612739,126,-32,-8.0,-104.0,311.0
21600316,2016-12-06,MIA vs. NYK,1610612752,f,W,12.0,9.0,0.571,48.0,98.0,0.49,7.0,25.0,0.28,11.0,16.0,18.0,35.0,53,22.0,6.0,6.0,10.0,18.0,114,1610612748,2016,Regular Season,2016-17,2016,1610612748,103,11,-1.5,-108.0,102.0
21600285,2016-12-02,MIN @ NYK,1610612752,t,W,10.0,9.0,0.526,41.0,86.0,0.477,12.0,31.0,0.387,24.0,30.0,11.0,32.0,43,26.0,9.0,6.0,15.0,18.0,118,1610612750,2016,Regular Season,2016-17,2016,1610612750,114,4,-2.5,-102.0,130.0
21600228,2016-11-25,CHA @ NYK,1610612752,t,W,8.0,7.0,0.533,45.0,97.0,0.464,11.0,28.0,0.393,12.0,13.0,13.0,42.0,55,26.0,9.0,8.0,16.0,21.0,113,1610612766,2016,Regular Season,2016-17,2016,1610612766,111,2,-2.0,-110.0,108.0
21600169,2016-11-17,WAS vs. NYK,1610612752,f,L,5.0,7.0,0.417,41.0,86.0,0.477,12.0,29.0,0.414,18.0,20.0,10.0,26.0,36,23.0,9.0,1.0,13.0,20.0,112,1610612764,2016,Regular Season,2016-17,2016,1610612764,119,-7,-5.0,-100.0,186.0
21600146,2016-11-14,DAL @ NYK,1610612752,t,W,4.0,6.0,0.4,34.0,78.0,0.436,9.0,25.0,0.36,16.0,18.0,14.0,37.0,51,18.0,5.0,5.0,17.0,16.0,93,1610612742,2016,Regular Season,2016-17,2016,1610612742,77,16,4.0,-104.0,-169.0
21600106,2016-11-09,BKN @ NYK,1610612752,t,W,3.0,4.0,0.429,44.0,92.0,0.478,10.0,30.0,0.333,12.0,17.0,9.0,41.0,50,25.0,11.0,5.0,14.0,21.0,110,1610612751,2016,Regular Season,2016-17,2016,1610612751,96,14,8.0,102.0,-342.0
21600087,2016-11-06,UTA @ NYK,1610612752,t,L,2.0,4.0,0.333,42.0,83.0,0.506,8.0,20.0,0.4,17.0,19.0,10.0,29.0,39,18.0,8.0,5.0,12.0,26.0,109,1610612762,2016,Regular Season,2016-17,2016,1610612762,114,-5,-2.5,-110.0,120.0
21600058,2016-11-02,HOU @ NYK,1610612752,t,L,1.0,3.0,0.25,37.0,85.0,0.435,8.0,20.0,0.4,17.0,25.0,7.0,27.0,34,18.0,10.0,6.0,16.0,22.0,99,1610612745,2016,Regular Season,2016-17,2016,1610612745,118,-19,1.0,-107.0,-114.0
21601209,2017-04-10,SAS @ POR,1610612757,t,W,41.0,40.0,0.506,37.0,89.0,0.416,12.0,27.0,0.444,13.0,15.0,12.0,30.0,42,18.0,6.0,3.0,9.0,17.0,99,1610612759,2016,Regular Season,2016-17,2016,1610612759,98,1,-10.5,-104.0,459.0
21600940,2017-04-03,MIN vs. POR,1610612757,f,L,38.0,39.0,0.494,38.0,86.0,0.442,11.0,32.0,0.344,22.0,25.0,11.0,24.0,35,24.0,7.0,9.0,5.0,18.0,109,1610612750,2016,Regular Season,2016-17,2016,1610612750,110,-1,-2.0,102.0,120.0
21601086,2017-03-25,MIN @ POR,1610612757,t,W,34.0,38.0,0.472,45.0,71.0,0.634,11.0,22.0,0.5,11.0,17.0,4.0,31.0,35,24.0,5.0,3.0,14.0,20.0,112,1610612750,2016,Regular Season,2016-17,2016,1610612750,100,12,6.0,-110.0,-260.0
21601071,2017-03-23,NYK @ POR,1610612757,t,W,33.0,38.0,0.465,39.0,80.0,0.488,11.0,21.0,0.524,21.0,29.0,10.0,40.0,50,15.0,8.0,2.0,13.0,20.0,110,1610612752,2016,Regular Season,2016-17,2016,1610612752,95,15,12.5,-103.0,-1050.0
21601057,2017-03-21,MIL @ POR,1610612757,t,L,32.0,38.0,0.457,35.0,83.0,0.422,4.0,21.0,0.19,16.0,26.0,13.0,36.0,49,15.0,8.0,6.0,14.0,14.0,90,1610612749,2016,Regular Season,2016-17,2016,1610612749,93,-3,4.0,-102.0,-183.0
21600946,2017-03-07,OKC vs. POR,1610612757,f,W,27.0,35.0,0.435,47.0,85.0,0.553,11.0,23.0,0.478,21.0,27.0,12.0,24.0,36,24.0,7.0,5.0,11.0,23.0,126,1610612760,2016,Regular Season,2016-17,2016,1610612760,121,5,-7.0,-108.0,256.0
21600926,2017-03-04,BKN @ POR,1610612757,t,W,26.0,35.0,0.426,49.0,86.0,0.57,16.0,25.0,0.64,16.0,22.0,6.0,31.0,37,29.0,9.0,6.0,12.0,13.0,130,1610612751,2016,Regular Season,2016-17,2016,1610612751,116,14,10.5,-108.0,-625.0
21600908,2017-03-02,OKC @ POR,1610612757,t,W,25.0,35.0,0.417,39.0,79.0,0.494,10.0,25.0,0.4,26.0,35.0,9.0,36.0,45,19.0,9.0,7.0,14.0,19.0,114,1610612760,2016,Regular Season,2016-17,2016,1610612760,109,5,-1.0,-110.0,-105.0
21600878,2017-02-26,TOR vs. POR,1610612757,f,L,24.0,34.0,0.414,35.0,79.0,0.443,9.0,21.0,0.429,27.0,35.0,8.0,31.0,39,16.0,6.0,5.0,9.0,26.0,106,1610612761,2016,Regular Season,2016-17,2016,1610612761,112,-6,-5.5,-107.0,195.0
21600650,2017-01-21,BOS vs. POR,1610612757,f,W,19.0,27.0,0.413,43.0,92.0,0.467,10.0,25.0,0.4,31.0,36.0,9.0,28.0,37,26.0,12.0,4.0,14.0,26.0,127,1610612738,2016,Regular Season,2016-17,2016,1610612738,123,4,-7.5,-108.0,281.0
21600542,2017-01-05,LAL @ POR,1610612757,t,W,16.0,22.0,0.421,43.0,81.0,0.531,12.0,33.0,0.364,20.0,30.0,8.0,39.0,47,29.0,6.0,5.0,13.0,21.0,118,1610612747,2016,Regular Season,2016-17,2016,1610612747,109,9,6.5,-105.0,-260.0
21600534,2017-01-04,GSW vs. POR,1610612757,f,L,15.0,22.0,0.405,40.0,89.0,0.449,12.0,26.0,0.462,25.0,28.0,11.0,33.0,44,23.0,8.0,5.0,17.0,26.0,117,1610612744,2016,Regular Season,2016-17,2016,1610612744,125,-8,-16.0,101.0,1528.0
21600436,2016-12-21,DAL @ POR,1610612757,t,L,13.0,18.0,0.419,32.0,72.0,0.444,10.0,27.0,0.37,21.0,28.0,9.0,34.0,43,15.0,6.0,4.0,17.0,20.0,95,1610612742,2016,Regular Season,2016-17,2016,1610612742,96,-1,6.0,-103.0,-237.0
21600428,2016-12-20,SAC vs. POR,1610612757,f,L,13.0,17.0,0.433,44.0,86.0,0.512,4.0,28.0,0.143,29.0,40.0,15.0,26.0,41,30.0,5.0,4.0,8.0,31.0,121,1610612758,2016,Regular Season,2016-17,2016,1610612758,126,-5,1.0,-100.0,-105.0
21600325,2016-12-07,MIL vs. POR,1610612757,f,L,12.0,11.0,0.522,37.0,85.0,0.435,17.0,40.0,0.425,16.0,19.0,10.0,34.0,44,25.0,7.0,4.0,15.0,22.0,107,1610612749,2016,Regular Season,2016-17,2016,1610612749,115,-8,-1.5,102.0,112.0
21600251,2016-11-27,HOU @ POR,1610612757,t,L,9.0,10.0,0.474,40.0,83.0,0.482,12.0,33.0,0.364,22.0,29.0,8.0,27.0,35,24.0,7.0,2.0,14.0,24.0,114,1610612745,2016,Regular Season,2016-17,2016,1610612745,130,-16,-1.5,-100.0,109.0
